	Easting	Northing	Elevation
11276	168971.13545219426	104389.53234058525	271.768
11277	168971.71815520438	104389.4604659304	271.819
11278	168972.35988542082	104389.40233619418	271.82099999999997
11279	168973.68800969765	104389.16203162819	271.866
11280	168974.3667571804	104389.05694813374	271.863
11281	168975.01550147802	104388.899293934	271.866
11282	168975.69418842474	104388.81108012889	271.913
11283	168976.37707761535	104388.71120246034	271.947
11284	168977.02655981944	104388.67905457783	272.002
11285	168977.64628557384	104388.55874356069	272.019
11286	168978.2906736157	104388.48875966016	272.07099999999997
11287	168978.96378769766	104388.36363529414	272.097
11288	168980.24521721722	104388.25033646915	272.149
11289	168980.8974320612	104388.21856964193	272.156
11290	168981.58228987578	104388.10016154405	272.20099999999996
11291	168982.2658780996	104388.03736349009	272.204
11292	168982.9247278052	104387.97855502367	272.183
11293	168983.60154676274	104387.91406438034	272.192
11294	168984.27762856524	104387.85624491423	272.21
11295	168984.9164827686	104387.77159678005	272.232
11296	168985.56549995148	104387.7696654927	272.264
11297	168986.83129837067	104387.73917771131	272.285
11298	168988.10005376601	104387.71277925558	272.329
11299	168988.7176481608	104387.65641856659	272.327
11300	168989.37766889407	104387.6356183635	272.355
11301	168990.0124002576	104387.54057464562	272.345
11302	168990.64916767357	104387.44127454516	272.341
11303	168991.2704551252	104387.31652157381	272.32599999999996
11304	168991.8771242326	104387.19115997478	272.339
11305	168993.17445709664	104387.0187846832	272.41900000000004
11306	168993.83638643165	104386.99613808095	272.447
11307	168994.48267317095	104386.89409193955	272.423
11308	168995.10766822787	104386.86222899053	272.47700000000003
11309	168995.71913606836	104386.72464989405	272.498
11310	168996.37331349356	104386.64302434679	272.539
11311	168997.02336200234	104386.5526710935	272.562
11312	168997.6622938333	104386.54569971375	272.58799999999997
11313	168998.27641672202	104386.49618677795	272.58799999999997
11314	168999.55946874642	104386.42776083294	272.612
11315	169000.8158733869	104386.29917567689	272.676
11316	169001.43231492135	104386.13380786683	272.72700000000003
11317	169002.02181119105	104386.02414310724	272.779
11318	169002.63789286691	104385.85970105417	272.814
11319	169003.27390302127	104385.80581826624	272.825
11320	169004.57531351206	104385.65663314797	272.857
11321	169005.83711139887	104385.51583338995	272.876
11322	169007.04610772934	104385.31589256693	272.947
11323	169008.25468512034	104385.19937228411	273.04
11324	169008.86212928445	104385.18913746625	273.096
11325	169009.4427150779	104385.11132712383	273.113
11326	169010.06482687683	104385.0549851777	273.158
11327	169010.60063176573	104384.90230497997	273.144
11328	169011.22739734498	104384.8409746103	273.14799999999997
11329	169011.85844741194	104384.77817668207	273.152
11330	169012.50208537333	104384.78475689422	273.14099999999996
11331	169013.13926382858	104384.76962427702	273.15
11332	169013.76129821193	104384.70178881474	273.165
11333	169014.40368529	104384.65960936714	273.218
11334	169015.00549848008	104384.52959839255	273.252
11335	169015.6183388618	104384.44022577722	273.295
11336	169016.23542019795	104384.29543936811	273.347
11337	169016.84642693668	104384.22014930472	273.372
11338	169017.46360117046	104384.08259325847	273.357
11339	169018.10891652625	104384.01947666518	273.356
11340	169018.7142598558	104383.93248737976	273.344
11341	169019.3161140757	104383.85716464836	273.35
11342	169019.91773931956	104383.8124291515	273.404
11343	169020.54612775377	104383.69660350028	273.435
11344	169021.17405693134	104383.67532094754	273.462
11345	169021.78525543745	104383.57982553635	273.469
11346	169022.4174771215	104383.55485095456	273.501
11347	169023.07074916858	104383.46080486942	273.49
11348	169023.7317648509	104383.39496477135	273.475
11349	169024.36892739203	104383.28528876696	273.462
11350	169024.96864350679	104383.1765902713	273.473
11351	169025.56218937758	104383.09790145792	273.524
11352	169026.14182068486	104382.95520590711	273.565
11353	169026.78432025007	104382.8818842303	273.624
11354	169027.4225333253	104382.74459050037	273.643
11355	169028.06686066382	104382.72485088278	273.653
11356	169028.6909909766	104382.6362619726	273.63599999999997
11357	169029.34287894273	104382.56353057362	273.664
11358	169029.95008573987	104382.4213055307	273.683
11359	169030.5751062688	104382.34958978742	273.66900000000004
11360	169031.1940954133	104382.30232277606	273.687
11361	169031.7807212643	104382.23083961662	273.71299999999997
11362	169032.3882827033	104382.18816611636	273.765
11363	169032.98931731077	104382.07650717068	273.797
11364	169033.59835789734	104382.05219193082	273.841
11365	169034.20109940384	104381.92867484223	273.83
11366	169034.8730523313	104381.8625047775	273.842
11367	169035.5314540795	104381.73047545739	273.85900000000004
11368	169036.19141170985	104381.66148160957	273.844
11369	169036.85374737068	104381.5593130868	273.813
11370	169037.50272208234	104381.4704439817	273.82599999999996
11371	169038.1686811425	104381.38534379937	273.827
11372	169038.8284813527	104381.26110596303	273.853
11373	169039.50292724805	104381.19587237947	273.916
11374	169040.1535101008	104381.08958351146	273.94599999999997
11375	169040.80630717368	104381.06153379194	273.98400000000004
11376	169041.43310037212	104380.95979387965	274.03
11377	169042.09536798703	104380.90953264944	274.095
11378	169042.74612325252	104380.78841418121	274.041
11379	169043.3966005491	104380.74441359192	274.029
11380	169044.03501979055	104380.68201682251	274.029
11381	169044.65990104448	104380.64904701617	274.014
11382	169045.28583003604	104380.62219865713	274.068
11383	169045.89875884508	104380.5415428048	274.092
11384	169046.52718669415	104380.51396207791	274.1
11385	169047.13846212006	104380.43033430073	274.103
11386	169047.7755015135	104380.45395012666	274.099
11387	169048.41868134052	104380.42290055845	274.078
11388	169049.67007921485	104380.39793731272	274.068
11389	169050.2692597623	104380.33910743427	274.089
11390	169050.90114142967	104380.30968586169	274.17900000000003
11391	169051.53157426813	104380.2205662271	274.225
11392	169052.20047110307	104380.17793081608	274.277
11393	169053.50214434115	104379.98964311462	274.285
11394	169054.11065492625	104379.84872321598	274.318
11395	169054.717257529	104379.74246288557	274.264
11396	169055.9436452902	104379.56613942701	274.29200000000003
11397	169056.5664788006	104379.50776634272	274.339
11398	169057.1785260487	104379.37501634937	274.365
11399	169057.83015435154	104379.30859049316	274.418
11400	169058.47170425198	104379.16927334107	274.405
11401	169059.11112245783	104379.06072193943	274.418
11402	169059.73149457414	104378.89389203954	274.403
11403	169060.37680592545	104378.79926568177	274.371
11404	169060.98922179142	104378.696178535	274.362
11405	169062.18312795396	104378.49563969206	274.395
11406	169062.78857433613	104378.38047779631	274.42900000000003
11407	169063.4104038378	104378.30393448286	274.461
11408	169064.02199266388	104378.16654908285	274.474
11409	169064.6679578306	104378.08842458017	274.473
11410	169065.95902718202	104377.8743336089	274.485
11411	169066.62677973823	104377.75365018565	274.465
11412	169067.27177022197	104377.64919827972	274.434
11413	169068.4738362112	104377.39455884136	274.414
11414	169069.07238199434	104377.28122656792	274.482
11415	169069.64877189204	104377.11498059053	274.47700000000003
11416	169070.2479256034	104377.06375352107	274.52299999999997
11417	169070.83766072546	104376.95446803793	274.575
11418	169071.45149216268	104376.9203492133	274.603
11419	169072.0646936725	104376.83024290111	274.556
11420	169072.66371545807	104376.74972531851	274.52299999999997
11421	169073.2556593007	104376.68716427311	274.53700000000003
11422	169074.42302400555	104376.49635759182	274.60900000000004
11423	169074.9811648825	104376.3474721834	274.66
11424	169075.60640842136	104376.28021171689	274.697
11425	169076.209779377	104376.14743258897	274.709
11426	169076.84569269567	104376.0879968321	274.723
11427	169078.0775363967	104375.84959531482	274.683
11428	169078.69431310782	104375.72409476899	274.675
11429	169079.30679092972	104375.57114227768	274.676
11430	169080.5077734624	104375.320580055	274.726
11431	169081.13522474305	104375.26741722506	274.72700000000003
11432	169081.76779726078	104375.14568172861	274.71299999999997
11433	169082.39822489012	104375.09123212751	274.71299999999997
11434	169082.992425128	104374.99642390106	274.653
11435	169084.1551072767	104374.81876454875	274.686
11436	169085.34565451634	104374.59430454671	274.783
11437	169085.9507342273	104374.44929750916	274.809
11438	169086.55606805056	104374.39846537355	274.80400000000003
11439	169087.74077507728	104374.1126234578	274.841
11440	169088.3282919789	104373.99239438213	274.83299999999997
11441	169088.95257775174	104373.86136071477	274.842
11442	169089.56447009818	104373.73899527639	274.88599999999997
11443	169090.16612207016	104373.55578769557	274.906
11444	169090.78872038145	104373.4312365083	274.899
11445	169091.4083528387	104373.27219367027	274.91700000000003
11446	169092.62894106685	104373.08974014036	274.913
11447	169093.2130505132	104373.02437228523	274.91900000000004
11448	169093.78819764653	104372.90632368904	274.92
11449	169094.37395529592	104372.77960056439	274.908
11450	169094.98130715927	104372.69670564681	274.931
11451	169095.59713238318	104372.57157439552	274.935
11452	169096.2097561585	104372.5100175757	274.95599999999996
11453	169096.8187479861	104372.33517946023	274.96
11454	169097.45159672722	104372.23587802239	274.953
11455	169098.0920838747	104372.06226620264	274.903
11456	169098.72622611537	104371.96686260868	274.889
11457	169099.34277767508	104371.87102473155	274.815
11458	169099.9113637976	104371.7266288735	274.841
11459	169100.46461992402	104371.61406330578	274.846
11460	169101.0439066522	104371.46896472946	274.843
11461	169101.66106492528	104371.40260501206	274.893
11462	169102.21336395128	104371.25889203511	274.916
11463	169102.77889031812	104371.17176837474	274.941
11464	169103.33070836434	104370.99672426563	274.98400000000004
11465	169103.90935641248	104370.92966940161	274.967
11466	169104.43528490752	104370.78104136977	274.959
11467	169104.90986386983	104370.6650402518	274.949
11468	169105.41520117607	104370.62256157584	274.996
11469	169105.84976417062	104370.49492215645	275.036
11470	169106.2744087932	104370.44751718547	275.045
11471	169106.63100075402	104370.28548558708	275.048
11472	169106.92096039766	104370.24055965152	275.046
11473	169107.11103755125	104370.17228513211	275.06
11474	169107.17687758539	104370.07705167867	275.08099999999996
11475	169107.20882722078	104370.1498368755	275.062
11476	169107.27435201005	104370.24035477452	275.07
11477	169107.24820587516	104370.27196048293	275.051
11478	169107.2456486902	104370.28882097267	275.045
11479	169107.2558836505	104370.25252317078	275.06
11480	169107.26496482504	104370.20658134669	275.062
11481	169107.26306700474	104370.20546219125	275.047
11482	169107.2770213551	104370.22534850892	275.061
11483	169107.3266803761	104370.26575595886	275.08799999999997
11484	169107.29691743833	104370.2128145136	275.08099999999996
11485	169107.26583673857	104370.12983646523	275.066
11486	169107.2920626642	104370.07617061865	275.08
11487	169107.2879077458	104370.07467253786	275.085
11488	169107.2616818203	104370.12833837979	275.075
11489	169107.28454282891	104370.11766892858	275.08299999999997
11490	169107.29966418922	104370.11067911517	275.097
11491	169107.2570628399	104370.1236871332	275.077
11492	169107.26783550702	104370.16877385788	275.095
11493	169107.25365903415	104370.17743552476	275.107
11494	169107.3000801615	104370.1599921612	275.119
11495	169107.33228842303	104370.12840837799	275.128
11496	169107.34839758254	104370.11122614518	275.132
11497	169107.32491457107	104370.09668143187	275.13599999999997
11498	169107.25748525545	104370.0068981694	275.124
11499	169107.14831477395	104370.15239873249	275.131
11500	169106.9714715924	104370.27540872712	275.142
11501	169106.7518511287	104370.29574791342	275.14799999999997
11502	169106.53082956796	104370.50628369581	275.12
11503	169106.562564368	104370.70420078002	275.137
11504	169106.56264261768	104370.87975756172	275.144
11505	169109.17308097307	104375.11720073875	275.578
11506	169109.16981528784	104375.1327609932	275.58799999999997
11507	169109.16238028542	104375.21652663965	275.652
11508	169109.17207742642	104375.19746739976	275.707
11509	169109.17999427332	104375.1776601933	275.686
11510	169109.13282579408	104375.20455530379	275.698
11511	169109.11392793528	104375.26974131633	275.73400000000004
11512	169109.10427187398	104375.31030498445	275.758
11513	169109.06001315627	104375.32145317458	275.781
11514	169108.887748138	104375.32898684591	275.752
11515	169108.56824351542	104375.45796911325	275.749
11516	169108.05133278342	104375.44683029782	275.765
11517	169107.45858869105	104375.53329880536	275.762
11518	169106.90405893585	104375.53796686698	275.694
11519	169105.87945495328	104375.69498708751	275.62
11520	169104.9967091616	104375.80524819065	275.597
11521	169104.52742044776	104375.8061463777	275.595
11522	169103.97850750014	104375.90111596044	275.591
11523	169102.81685182068	104375.99201602396	275.545
11524	169102.21671903814	104376.01802395191	275.512
11525	169100.94072371157	104376.17191153113	275.416
11526	169100.31018116884	104376.2252462199	275.383
11527	169098.97300055728	104376.27194779087	275.325
11528	169098.3336651959	104376.39013453107	275.318
11529	169097.69273319372	104376.45677945483	275.313
11530	169096.40355254465	104376.57539793197	275.262
11531	169095.78642829158	104376.69829981029	275.232
11532	169095.1440476054	104376.73824483529	275.20599999999996
11533	169094.58504908258	104376.86117158178	275.161
11534	169094.00372687107	104376.91190420091	275.106
11535	169092.8552491384	104377.04030118976	275.04400000000004
11536	169092.25409391997	104377.08614239749	275.04200000000003
11537	169091.6580373587	104377.23414742853	275.057
11538	169090.36903916666	104377.36815471668	275.07
11539	169089.72863011382	104377.38882782403	275.035
11540	169089.12871474933	104377.51920793392	274.98
11541	169088.4822351978	104377.575081788	274.97
11542	169087.83553224622	104377.72568497527	274.918
11543	169086.48690043038	104378.01390071493	274.884
11544	169085.21539509585	104378.27421741374	274.815
11545	169083.9321078566	104378.50557230227	274.817
11546	169082.6077034808	104378.73399825394	274.855
11547	169081.95935012252	104378.88088856358	274.857
11548	169080.6889370712	104379.06928218156	274.812
11549	169080.02338280407	104379.10784766637	274.814
11550	169078.67151582948	104379.23885000311	274.736
11551	169077.36893973796	104379.38059744705	274.635
11552	169076.08646671782	104379.58414992038	274.62
11553	169075.4192638369	104379.61844625138	274.594
11554	169074.79466705277	104379.77005776018	274.605
11555	169074.12234497766	104379.80656035338	274.598
11556	169073.47320356188	104380.00720955338	274.6
11557	169072.23895322514	104380.38575203624	274.613
11558	169071.06787133272	104380.65162537806	274.556
11559	169069.89469465916	104380.83926032484	274.625
11560	169069.35105483496	104380.95557142794	274.61400000000003
11561	169068.82564158877	104380.96201701276	274.60200000000003
11562	169068.27625795614	104381.02306373976	274.568
11563	169067.735105936	104381.0099875424	274.51
11564	169067.18716385536	104381.0997737525	274.461
11565	169066.63862100907	104381.15841372218	274.426
11566	169065.51062265728	104381.34361735638	274.433
11567	169064.33701570155	104381.51883140672	274.35400000000004
11568	169063.70508705656	104381.59422587045	274.318
11569	169063.1418461041	104381.7073153872	274.231
11570	169062.58966537955	104381.75296592619	274.149
11571	169061.99278429046	104381.76749647595	274.143
11572	169061.3902280592	104381.83947495464	274.133
11573	169060.76892061456	104381.90322904754	274.14799999999997
11574	169060.20325678645	104382.06191403884	274.147
11575	169059.64751667783	104382.13869616948	274.14099999999996
11576	169058.45320984916	104382.38465265837	274.143
11577	169057.24835340626	104382.6554125091	274.087
11578	169056.6464182471	104382.75297644455	274.115
11579	169056.063013167	104382.88712748885	274.132
11580	169055.4600385249	104382.94334768318	274.134
11581	169054.8625599608	104383.09061020054	274.131
11582	169054.28141252295	104383.12614650838	274.142
11583	169053.6780175122	104383.26597254816	274.082
11584	169052.4009551709	104383.51886180416	274.078
11585	169051.12447002987	104383.74357542768	274.069
11586	169050.478865434	104383.88677186333	274.08
11587	169049.81880761427	104383.98357082345	274.095
11588	169049.16521361118	104384.16678106226	274.089
11589	169048.48040655325	104384.2705354495	274.13
11590	169047.83148512608	104384.44356670976	274.131
11591	169047.16029768248	104384.49527811259	274.13
11592	169046.49433474807	104384.61448738724	274.08099999999996
11593	169045.81481476797	104384.66950579174	274.057
11594	169044.54091055813	104384.87087220699	273.986
11595	169043.8781979377	104384.9457872929	273.998
11596	169043.23542656764	104385.02856038604	274.02099999999996
11597	169042.57469943524	104385.04731213022	274.02
11598	169041.96552869008	104385.17377119791	274.043
11599	169041.2886753823	104385.1815274572	274.032
11600	169040.60784460744	104385.27046665642	274.018
11601	169039.91823930186	104385.32044416014	273.962
11602	169039.22535450547	104385.38987501152	273.872
11603	169038.49034413177	104385.47231623903	273.82599999999996
11604	169037.76358417422	104385.57425238565	273.83299999999997
11605	169037.0693912587	104385.64386418927	273.84
11606	169036.40200574844	104385.69614680111	273.85900000000004
11607	169035.73649796346	104385.82110590115	273.872
11608	169035.058835338	104385.88855295163	273.855
11609	169034.36515196454	104386.01470837276	273.83
11610	169033.68324497956	104386.07250045426	273.8
11611	169033.02888853947	104386.23661561869	273.749
11612	169032.3573822452	104386.34394226503	273.707
11613	169031.69527295156	104386.51544492878	273.693
11614	169031.02721712968	104386.65485521406	273.654
11615	169030.3847586866	104386.7828641301	273.632
11616	169029.77489394427	104386.93712935783	273.624
11617	169029.12224256876	104386.99094901886	273.632
11618	169028.51347639007	104387.17024487909	273.649
11619	169027.18226391907	104387.37604358606	273.64599999999996
11620	169026.49814749986	104387.42029577028	273.624
11621	169025.8362067816	104387.54508357774	273.589
11622	169025.13908739746	104387.60226582829	273.54200000000003
11623	169024.4548174765	104387.68915552087	273.501
11624	169023.76313786994	104387.75414357241	273.468
11625	169023.08319986178	104387.82640388794	273.475
11626	169022.45091335307	104387.9355414575	273.52
11627	169021.80207719965	104387.98622426763	273.545
11628	169020.53869222527	104388.17169150058	273.569
11629	169019.89687460178	104388.28691265825	273.547
11630	169019.23329327526	104388.33921112958	273.514
11631	169018.5871952335	104388.4547877945	273.475
11632	169017.9211339418	104388.56862423383	273.466
11633	169017.23813907985	104388.66460315231	273.482
11634	169016.5537559837	104388.78300834913	273.471
11635	169015.86615739396	104388.83707460389	273.461
11636	169015.18638605575	104388.9621703215	273.39099999999996
11637	169013.83478110255	104389.12062663492	273.258
11638	169013.16340367554	104389.19236288685	273.245
11639	169012.5137937608	104389.22691584285	273.243
11640	169011.88729109944	104389.28138787858	273.24
11641	169011.18625556777	104389.33688943554	273.244
11642	169010.52219602183	104389.4891080251	273.215
11643	169009.85217168482	104389.58124155458	273.178
11644	169009.20363225427	104389.78078849986	273.108
11645	169008.51062838986	104389.88359164726	273.048
11646	169007.85305372303	104390.01748111844	272.964
11647	169007.18166409773	104390.15873622801	272.911
11648	169005.82258166297	104390.41338079423	272.877
11649	169005.1572918062	104390.44509751443	272.87
11650	169004.4992993453	104390.59604101256	272.844
11651	169003.79148344306	104390.65300220624	272.815
11652	169003.1239116841	104390.79037855007	272.751
11653	169002.46264879097	104390.85918643698	272.668
11654	169001.82749614888	104390.939211227	272.618
11655	169001.13383091323	104391.06073651649	272.60400000000004
11656	169000.44822948077	104391.12148569524	272.58299999999997
11657	168999.1416338288	104391.39078052994	272.55400000000003
11658	168998.50961589106	104391.59075896721	272.525
11659	168997.87277815514	104391.70970832929	272.462
11660	168997.28420659073	104391.89297341928	272.401
11661	168996.72046179313	104392.08077701181	272.42
11662	168996.13119470558	104392.19303853344	272.45799999999997
11663	168995.54152168822	104392.41819612216	272.457
11664	168994.92221010503	104392.55556164961	272.411
11665	168994.3264175381	104392.76364225429	272.361
11666	168993.67995199852	104392.88255750574	272.3
11667	168993.0458437506	104393.00281493645	272.324
11668	168992.41280977425	104393.18795990385	272.32599999999996
11669	168991.80570676972	104393.33500954136	272.351
11670	168991.1672060062	104393.55294757243	272.322
11671	168990.48090830632	104393.67524227034	272.32099999999997
11672	168989.8080581674	104393.85931750853	272.27099999999996
11673	168989.14821979764	104393.96187164634	272.216
11674	168988.49042239838	104394.09186969977	272.197
11675	168987.8918357364	104394.3168107206	272.252
11676	168987.23659120614	104394.4310606569	272.269
11677	168986.63405052078	104394.63170260005	272.228
11678	168985.93002930423	104394.72445849143	272.171
11679	168985.29571264962	104394.86974263098	272.10900000000004
11680	168984.64400514992	104395.02516034432	272.1
11681	168983.95689905845	104395.14096462075	272.112
11682	168983.32318606618	104395.34983709268	272.111
11683	168982.6324168508	104395.49269411154	272.08299999999997
11684	168981.94889301155	104395.7032415783	272.029
11685	168981.23096182986	104395.82987296395	271.937
11686	168980.57812647763	104396.03459865879	271.867
11687	168979.9398955392	104396.243826068	271.877
11688	168979.30615521965	104396.42730162852	271.884
11689	168978.74481611163	104396.67369640153	271.882
11690	168978.10824612473	104396.81767563615	271.85
11691	168977.4814510214	104397.02008530032	271.841
11692	168976.85045942845	104397.13331135735	271.781
11693	168976.25932678796	104397.30192442238	271.758
11694	168975.6878727703	104397.51843672805	271.745
11695	168975.07606475826	104397.65193851106	271.756
11696	168974.48857377266	104397.89879594278	271.731
11697	168973.84230277763	104398.0631328281	271.66900000000004
11698	168973.21028025818	104398.23178475164	271.57099999999997
11699	168972.56251435034	104398.3490294693	271.566
11700	168971.89673928628	104398.416898055	271.551
11701	168971.2387374009	104398.50481586158	271.535
11702	168970.5584711816	104398.53666851949	271.5
11703	168969.8579042078	104398.66076846048	271.47900000000004
11704	168969.16831266214	104398.70760372747	271.42400000000004
11705	168968.49308291308	104398.85960208811	271.362
11706	168967.82507388646	104398.95378736593	271.29200000000003
11707	168967.19342839802	104399.01751530636	271.257
11708	168966.53539299653	104399.08170471992	271.262
11709	168965.87527129412	104399.13105618302	271.26599999999996
11710	168965.23561653774	104399.30672616139	271.23400000000004
11711	168964.52259988993	104399.38907122519	271.19599999999997
11712	168963.8801837831	104399.60551542882	271.16
11713	168963.2140177943	104399.68302354869	271.113
11714	168962.60795752303	104399.83805168327	271.052
11715	168961.955664972	104399.9912455054	271.03700000000003
11716	168961.28040347432	104400.08596171904	271.032
11717	168960.59688778454	104400.19529354852	271.032
11718	168959.8829528159	104400.2023709612	271.022
11719	168959.20824202293	104400.27614128496	271.01
11720	168958.56171102167	104400.21505493484	270.94
11721	168957.94317416102	104400.26956193428	270.853
11722	168957.3251959282	104400.30089830235	270.763
11723	168956.7032403842	104400.28124049306	270.755
11724	168956.04114167715	104400.28535295185	270.748
11725	168955.35972433715	104400.20745745301	270.728
11726	168954.67830699714	104400.12956195418	
11727	168954.00229773126	104400.05228467358	
11728	168953.32628846538	104399.97500739299	
11729	168952.6502791995	104399.8977301124	
11730	168951.97426993362	104399.8204528318	
11731	168951.29826066774	104399.74317555121	
11732	168950.62225140186	104399.66589827061	
11733	168949.94624213598	104399.58862099002	
11734	168949.2702328701	104399.51134370943	
11735	168948.59422360422	104399.43406642883	
11736	168947.91821433834	104399.35678914824	
11737	168947.24220507246	104399.27951186764	
11738	168946.56619580658	104399.20223458705	
11739	168945.8901865407	104399.12495730646	
11740	168945.21417727481	104399.04768002586	
11741	168944.53816800893	104398.97040274527	
11742	168943.86215874305	104398.89312546467	
11743	168943.18614947717	104398.81584818408	
11744	168874.2684024908	104408.17752587236	270.137
11745	168874.2684024908	104408.17752587236	270.137
11746	168874.27300309605	104408.18736753892	270.157
11747	168874.2697824986	104408.19050752185	270.2
11748	168874.30828063888	104408.19453808758	270.199
11749	168874.34890401314	104408.30239000451	270.242
11750	168874.36552677926	104408.34082341287	270.254
11751	168874.36108701414	104408.41903862916	270.301
11752	168874.41463088867	104408.47039528843	270.342
11753	168874.40843134007	104408.54211585969	270.361
11754	168874.33168496308	104408.63045410626	270.381
11755	168874.1500850611	104408.65612946264	270.392
11756	168873.70320649483	104408.606889721	270.416
11757	168873.1269385277	104408.70845921617	270.423
11758	168872.4643214614	104408.75818416663	270.434
11759	168871.84007835836	104408.87997439317	270.42
11760	168871.16500903136	104408.98823563941	270.362
11761	168869.83337521995	104409.18220792897	270.393
11762	168869.2570020891	104409.18014909513	270.428
11763	168868.65713091742	104409.23417704552	270.4
11764	168868.02374364817	104409.25378974155	270.408
11765	168867.36045557386	104409.3250172101	270.349
11766	168866.70103173688	104409.34602012392	270.337
11767	168866.08871300795	104409.45728685893	270.283
11768	168865.50204841982	104409.50784008298	270.298
11769	168864.96715307666	104409.57415031269	270.29
11770	168863.8289634448	104409.68780312873	270.317
11771	168863.2355237222	104409.80488444399	270.276
11772	168862.57229895296	104409.82513277046	270.278
11773	168861.33177547564	104409.90282742959	270.263
11774	168860.70585835105	104409.9942103913	270.183
11775	168860.04426898787	104410.05580499489	270.16700000000003
11776	168859.43013800186	104410.14203949738	270.197
11777	168858.79532556998	104410.19464615174	270.183
11778	168857.4490383103	104410.33147167135	270.168
11779	168856.79079906622	104410.3869610466	270.20099999999996
11780	168856.1763044735	104410.54178585485	270.228
11781	168855.52400607837	104410.56466941256	270.21
11782	168854.8706934427	104410.67189810332	270.204
11783	168854.3013389569	104410.7349349251	270.134
11784	168853.67434830652	104410.82742717769	270.151
11785	168853.009476795	104410.94277163688	270.121
11786	168852.2661952399	104411.04652807117	270.143
11787	168850.910151154	104411.2528385697	270.127
11788	168850.25820776532	104411.44275295548	270.056
11789	168849.56107208173	104411.4393384289	269.985
11790	168848.8567715334	104411.5450882474	269.874
11791	168848.1478072534	104411.5920555247	269.76599999999996
11792	168846.86786031103	104411.69204409327	269.741
11793	168845.46282605708	104411.77008244302	269.653
11794	168844.1707416602	104411.9071047036	269.547
11795	168843.5389779123	104411.93821978383	269.476
11796	168842.82022338297	104411.96401933488	269.449
11797	168842.14753448058	104412.03836791683	269.403
11798	168841.493993323	104412.10981877241	269.41200000000003
11799	168840.12430501138	104412.3092242442	269.323
11800	168839.42813500317	104412.43502554111	269.236
11801	168838.69360665587	104412.45094416477	269.17
11802	168837.32562941802	104412.50390491448	269.017
11803	168836.64646274468	104412.52817803435	269.001
11804	168836.00070937435	104412.5824168399	269.002
11805	168835.34369046672	104412.59583158232	268.996
11806	168834.7262449884	104412.74508690834	269.006
11807	168833.50635050423	104412.93816905748	268.87
11808	168832.19910023926	104413.0949760098	268.83
11809	168831.56652298348	104413.1876363391	268.865
11810	168830.99087330076	104413.21617223043	268.875
11811	168830.38845389558	104413.31839467399	268.849
11812	168829.7725078579	104413.3805265231	268.816
11813	168829.07978860763	104413.50541457068	268.745
11814	168828.43585143797	104413.55039168522	268.692
11815	168827.8222787052	104413.64701321628	268.595
11816	168827.18086930228	104413.7498385869	268.622
11817	168825.9364622139	104413.9504357595	268.624
11818	168824.70202268555	104414.12251996342	268.592
11819	168824.05237288086	104414.16951645445	268.55
11820	168823.4005379147	104414.26266528293	268.51099999999997
11821	168822.79441486613	104414.33688275423	268.509
11822	168822.1581544879	104414.39579161443	268.518
11823	168821.5330719569	104414.4868114125	268.528
11824	168820.89973900947	104414.49141401425	268.559
11825	168819.66508184472	104414.69130587298	268.548
11826	168818.4002662803	104414.91519020591	268.47900000000004
11827	168817.1204996876	104415.09842298552	268.45
11828	168816.4624173135	104415.11016784329	268.466
11829	168815.80584586033	104415.19829542935	268.52299999999997
11830	168815.13542605625	104415.20313738193	268.597
11831	168814.52475207884	104415.3203481501	268.65
11832	168813.22020450633	104415.48625311255	268.70599999999996
11833	168811.87288297215	104415.5470800288	268.66
11834	168810.51905038732	104415.63383753877	268.53
11835	168809.81124335737	104415.72326647397	268.538
11836	168808.42086614235	104415.85827902239	268.54
11837	168807.74693924846	104415.84661045484	268.501
11838	168806.45753251575	104415.93322761916	268.467
11839	168805.22065940063	104416.12143590767	268.345
11840	168804.00645907587	104416.31825274881	268.26
11841	168802.73792312716	104416.4188487446	268.256
11842	168802.09413755045	104416.38800848369	268.272
11843	168801.50684365636	104416.41539384238	268.251
11844	168800.27332477708	104416.39598771557	268.18
11845	168799.032631158	104416.38860615809	268.14799999999997
11846	168797.75746202015	104416.4826913802	268.144
11847	168796.53723086102	104416.63740682788	268.111
11848	168795.93530856268	104416.7672568271	268.02099999999996
11849	168795.24586110312	104416.84155173507	267.934
11850	168794.55643924288	104416.87524823006	267.97
11851	168793.9474935541	104416.87437937222	267.955
11852	168792.69453197488	104416.87400015909	267.96
11853	168792.0310757801	104416.85940473061	267.988
11854	168791.38843910457	104416.93998426106	267.994
11855	168790.17708053358	104417.17351995688	267.905
11856	168788.8714858816	104417.4002323877	267.88
11857	168788.29066329062	104417.4797344841	267.85900000000004
11858	168787.13511800248	104417.66156250983	267.857
11859	168786.5126023098	104417.69957640115	267.881
11860	168785.93660990385	104417.8246998312	267.901
11861	168785.35659973172	104417.80947509408	267.86
11862	168784.21274219616	104417.9804077968	267.778
11863	168783.14751280376	104418.16849006712	267.824
11864	168782.53713056998	104418.20395222772	267.894
11865	168782.01867888126	104418.39323736262	267.85400000000004
11866	168781.41125423613	104418.49952597264	267.811
11867	168780.7984038173	104418.56056222972	267.806
11868	168780.13258440758	104418.6423583785	267.791
11869	168779.5313055421	104418.62483408116	267.80400000000003
11870	168778.489935696	104418.62150281388	267.828
